id,added,edited,beerdb_id,name,brewer,style,edition,abv,calories_oz,carbs_oz,original_gravity,specific_gravity,description,image,untappd_beer_id
621,2013-07-09 00:09:54.333603+00:00,2013-07-09 00:09:54.354051+00:00,,Singha Gold,153,1,,,,,,,,,
622,2013-07-09 00:09:54.378498+00:00,2013-07-09 00:09:54.390432+00:00,,34th Street Porter,154,26,,,,,,,,,
623,2013-07-09 00:09:54.404904+00:00,2013-07-09 00:09:54.433448+00:00,,Bourbon Street Stout,154,43,,,,,,,,,
624,2013-07-09 00:09:54.465204+00:00,2013-07-09 00:09:54.476242+00:00,,Irish Red,154,27,,,,,,,,,
625,2013-07-09 00:09:54.486724+00:00,2013-07-09 00:09:54.498505+00:00,,Summer Wheat,154,96,,,,,,,,,
626,2013-07-09 00:09:54.526102+00:00,2013-07-09 00:09:54.589158+00:00,,Double ZZ Raspberry Wheat,154,117,,,,,,,,,
627,2013-07-09 00:09:54.603859+00:00,2013-07-09 00:09:54.612634+00:00,,Voluptuous Blonde,154,1,,,,,,,,,
628,2013-07-09 00:09:54.644295+00:00,2013-07-09 00:09:54.673080+00:00,,Borsodi,155,78,,5.0,,,,,,,
629,2013-07-09 00:09:54.740524+00:00,2013-07-09 00:09:54.758533+00:00,,Dunkel,156,1,,,,,,,,,
630,2013-07-09 00:09:54.781474+00:00,2013-07-09 00:09:54.795165+00:00,,Mocny BOSS / BOSS Beer,157,96,,8.0999999999999996,,,,,,,
631,2013-07-09 00:09:54.833940+00:00,2013-07-09 00:09:54.926060+00:00,,Porter Czarny Boss / Black BOSS Porter,157,43,,9.5999999999999996,,,,,,,
632,2013-07-09 00:09:54.952988+00:00,2013-07-09 00:09:54.966128+00:00,,Samuel Adams Chocolate Bock,158,91,,5.5,,,,,,,
633,2013-07-09 00:09:54.998345+00:00,2013-07-09 00:09:55.018661+00:00,,Samuel Adams Utopias MMIV,158,1,,24.0,,,,,,,
634,2013-07-09 00:09:55.066237+00:00,2013-07-09 00:09:55.088644+00:00,,Samuel Adams Triplebock 1995,158,1,,,,,,,,,
635,2013-07-09 00:09:55.122926+00:00,2013-07-09 00:09:55.143653+00:00,,Samuel Adams Triplebock 1994,158,1,,17.0,,,,,,,
636,2013-07-09 00:09:55.193989+00:00,2013-07-09 00:09:55.209513+00:00,,Samuel Adams Spring Ale,158,1,,,,,,,,,
637,2013-07-09 00:09:55.232978+00:00,2013-07-09 00:09:55.250613+00:00,,Samuel Adams Coastal Wheat,158,51,,5.2999999999999998,,,,,"For our take on the classic hefeweizen style our search for unique ingredients led us to the Eureka and Lisbon varieties of lemon grown in three different regions of California.  These particular lemons added the perfect balance of citrus tartness and sweetness to accent the taste of the beer.  The spiciness of the Hallertau Mittelfruh and Spalt Spalter hops balance out the slightly sweet character of our breweryÃ¢â‚¬â„¢s own signature wheat malt, resulting in a crisp and refreshing wheat beer with a subtle lemon aroma and flavor.",,
638,2013-07-09 00:09:55.267820+00:00,2013-07-09 00:09:55.295391+00:00,,Samuel Adams Golden Pilsner,158,1,,,,,,,,,
639,2013-07-09 00:09:55.319988+00:00,2013-07-09 00:09:55.342834+00:00,,Hard Core Crisp Apple Cider,158,1,,,,,,,,,
640,2013-07-09 00:09:55.369643+00:00,2013-07-09 00:09:55.388253+00:00,,Samuel Adams Cranberry Lambic,158,71,,5.9000000000000004,,,,,"Samuel Adams Cranberry Lambic is a fruit beer that draws its flavor not just from the cranberries it is brewed with, but also from the unique fermentation character imparted by the rare wild yeast strain. The result is a flavor rich in fruitiness and reminiscent of cranberries and bananas, cloves and nutmeg. The yeast fermentation also will create a slight sourness on the sides of the palate, a signature of the original Lambic style which, with the subtle cereal note from the wheat malt, remind its drinker that, as fruity a beer as this is, it is still a beer.",,
641,2013-07-09 00:09:55.411573+00:00,2013-07-09 00:09:55.420621+00:00,,Longshot Black Lager,158,1,,,,,,,,,
642,2013-07-09 00:09:55.468613+00:00,2013-07-09 00:09:55.489617+00:00,,Longshot Hazelnut Brown,158,1,,,,,,,,,
643,2013-07-09 00:09:55.522693+00:00,2013-07-09 00:09:55.546149+00:00,,Longshot American Pale Ale,158,27,,,,,,,,,
644,2013-07-09 00:09:55.564658+00:00,2013-07-09 00:09:55.602407+00:00,,Samuel Adams Boston Lager,158,96,,4.75,,,,,"Samuel Adams Boston LagerÃ‚Â® is the best example of the fundamental characteristics of a great beer, offering a full, rich flavor that is both balanced and complex. It is brewed using a decoction mash, a time consuming, traditional four vessel brewing process discarded by many contemporary brewers. This process brings forth a rich sweetness from the malt that makes it well worth the effort. Samuel Adams Boston LagerÃ‚Â® also uses only the finest of ingredients including two row barley, as well as German Noble aroma hops. The exclusive use of two row barley not only imparts a full, smooth body but also gives the beer a wide spectrum of malt flavor ranging from slightly sweet to caramel to slightly roasted. The Noble hops varieties, Hallertau Mittelfruh and Tettnang Tettnanger, add a wide range of floral, piney and citrus notes, which are present from the aroma, through the flavor, to the lingering smooth finish. We take great pride in the Noble hops used in our beers. They are hand selected by Jim Koch and our other brewers from the world's oldest hops growing area. Among the world's most expensive, they cost twenty times as much as other hops.",,
645,2013-07-09 00:09:55.613146+00:00,2013-07-09 00:09:55.618290+00:00,,Samuel Adams Double Bock,158,91,,8.8000000000000007,,,,,"Intense and warming, a meal in a bottle.
One can not help but appreciate Samuel AdamsÃ‚Â® Double Bock's huge malt character. We use an enormous amount of malt, half a pound per bottle, to brew this intensely rich lager. Its deep brown-ruby color is all made in the kettle - no black malt is used, resulting in a rich sweetness that is free of the rough taste of burnt malt. All that remains is the velvet smooth flavor and mouthfeel of the two row malt. Samuel AdamsÃ‚Â® Double Bock's intense malt character is balanced with a subtle piney, citrus hop note from the German Noble hops.

Due to legal restrictions, Samuel AdamsÃ‚Â® Double Bock can not be sold in the states of Alabama, Arizona, Georgia, Iowa, Louisiana, Missouri, North Carolina, Ohio, South Carolina, Tennessee, and West Virginia.",,
646,2013-07-09 00:09:55.632381+00:00,2013-07-09 00:09:55.639607+00:00,,Samuel Adams Summer Ale,158,117,,5.2000000000000002,,,,,"right and citrusy, brewed with mysterious grains of paradise.
Samuel AdamsÂ® Summer Ale is an American wheat ale. This summer seasonal uses malted wheat as well as lemon zest and grains of paradise, a rare pepper from Africa first used as a brewing spice in the 13th Century to create a crisp and spicy flavor and body. The ale fermentation imparts a background tropical fruit note reminiscent of mangos and peaches. All of these come together to create a quenching, clean finishing beer perfect for those warm Summer days",,
647,2013-07-09 00:09:55.671211+00:00,2013-07-09 00:09:55.699271+00:00,,Samuel Adams Boston Ale,158,27,,4.9400000000000004,,,,,"A smooth, refined version of a classic ale.
Samuel AdamsÃ‚Â® Boston Ale was first brewed to celebrate the opening of our Boston Brewery. Like Samuel Adams Boston LagerÃ‚Â®, it was an old family recipe that was rescued by Jim Koch from his father's attic. Samuel AdamsÃ‚Â® Boston Ale, a Stock Ale, has a complex, caramel malt character balanced with distinct spicy and herbal hop notes. Our proprietary ale yeast imparts a variety of fruit and ester notes in both the nose and flavor which are indicative of the style.",,
648,2013-07-09 00:09:55.714495+00:00,2013-07-09 00:09:55.742889+00:00,,Samuel Adams Black Lager,158,87,,4.9000000000000004,,,,,"When one sees a beer with a darker complexion these days, more often than not it",,
649,2013-07-09 00:09:55.789420+00:00,2013-07-09 00:09:55.840049+00:00,,Samuel Adams Winter Lager,158,91,,5.7999999999999998,,,,,"Bold and rich, with a touch of holiday spice
The first thing one notices in a Samuel AdamsÂ® Winter Lager is its color: the deep brown of winter. Then comes the magical aroma which promises something special on the tongue. The warm aroma of cinnamon and ginger which blends with the roasty sweetness of the malted barley and hint of citrus from the orange peel. And after that first sip the promise is fulfilled. On the palate Samuel AdamsÂ® Winter Lager is rich and full bodied, robust and warming, a wonderful way to enjoy the cold evenings that come with this season.",,
650,2013-07-09 00:09:55.850585+00:00,2013-07-09 00:09:55.863342+00:00,,Samuel Adams OctoberFest,158,85,,5.7000000000000002,,,,,"The first thing you notice when pouring a glass of this seasonal beer is the color. Samuel AdamsÃ‚Â® Octoberfest has a rich, deep golden amber hue which itself is reflective of the season. Samuel AdamsÃ‚Â® Octoberfest is a malt lover's dream, masterfully blending together five roasts of barley to create a delicious harmony of sweet flavors including caramel and toffee. The beer is kept from being overly sweet by the elegant bitterness imparted by the German Noble hops. Samuel AdamsÃ‚Â® Octoberfest provides a wonderful transition from the lighter beers of summer to the winter's heartier brews.",,
651,2013-07-09 00:09:55.898122+00:00,2013-07-09 00:09:55.917796+00:00,,Samuel Adams Scotch Ale,158,16,,5.4000000000000004,,,,,"This is a brew for adventurous beer drinkers. It is brewed with four malts: two row pale Harrington, Munich malt, chocolate malt, and a rare peat smoked malt commonly used by distillers of Scotch malt whiskey. This unique malt gives Samuel AdamsÂ® Scotch Ale its distinct, subtle smoky character and deep amber hue. Samuel AdamsÂ® Scotch Ale is brewed using traditional English hops, Goldings and Fuggles. This is a big brew dominated by malt flavors and aromas, rich and full bodied, slightly sweet. Its layered malt complexity lingers to a smooth and silky finish.",,
652,2013-07-09 00:09:55.943659+00:00,2013-07-09 00:09:55.961682+00:00,,Samuel Adams Pale Ale,158,27,,5.25,,,,,"Samuel AdamsÂ® Pale Ale is a delicious, lighter bodied beer with a delightfully fresh taste. Its unique blend of two row malts add a rich harmony of sweet flavors that are complimented by the traditional earthy hop character imparted by authentic British hops. The fermentation character of the ale yeast adds a rich bouquet of fruit and ester notes that add another layer of complexity to this popular style",,
653,2013-07-09 00:09:55.980635+00:00,2013-07-09 00:09:55.995593+00:00,,Samuel Adams White Ale,158,68,,,,,,,"Spicy yet smooth. Brewed with 10 exotic spices.
This beer's roots are in Belgium, and the classic Wit biers produced by Belgium's brewers. The style gets its name from the white, milky appearance of this unfiltered wheat ale. The brewers of Samuel AdamsÃ‚Â® beer, taking inspiration from the Belgians, have created a classic of their own. On the malt side, we use malted two row Pale barley, malted wheat, and Munich malt to give this beer a crisp, malty, cereal finish and smooth mouth feel. The hops used are Noble Tettnang Tettnanger hops. At the end of the kettle boil, we add a proprietary spice blend to give Samuel AdamsÃ‚Â® White Ale a unique and complex flavor, without being overpowering or cloying. The spice blend includes orange and lemon peel, dried plum, grains of paradise, coriander, anise, hibiscus, rose hips, tamarind, and vanilla. It is this special blend of spices that gives Samuel AdamsÃ‚Â® White Ale its unique character, complexity and refreshing drinkability. The beer is coarse filtered, leaving a white haze from the malt proteins. Our proprietary top fermenting ale yeast ferments the beer, imparting its signature character - bright and slightly fruity.",,
654,2013-07-09 00:09:56.010288+00:00,2013-07-09 17:09:20.193151+00:00,,Sam Adams Light,158,97,,,,,,,"Great tasting yet drinkable, with a clean smooth finish.  Sam Adams LightÂ® is not just a lighter version of our Samuel Adams Boston LagerÂ® but rather the culmination of over two years of tireless research and brewing trials to create a flavorful Light beer. And it has proved to be worth the wait. Brewed using only the finest two row malt and German Noble hops it has a smooth, complex roasted malt character that is superbly balanced with the subtle orange fruit notes of the Noble hops. Sam Adams LightÂ® finishes crisp and smooth without any lingering bitterness, leaving you yearning for more.",,
655,2013-07-09 00:09:56.086566+00:00,2013-07-09 00:09:56.101376+00:00,,Samuel Adams Old Fezziwig Ale,158,1,,5.9000000000000004,,,,,"Spicy and Bold, a big Christmas cookie of a beer.
Samuel AdamsÂ® Old FezziwigÂ® Ale is the Christmas cookie of beer. Bursting with spices of the season and a remarkably full body, it helps those long winter nights pass much quicker. The full body hits the palate first with a depth of malt character ranging from sweeter toffee and caramel notes to the more dark, roasty chocolate notes. Then come the spices in full force. Cinnamon, ginger and orange peel dance on the tongue bringing with them the celebratory spirit that goes hand in hand with the season.",,
656,2013-07-09 00:09:56.125114+00:00,2013-07-09 00:09:56.162504+00:00,,Samuel Adams Holiday Porter,158,26,,5.7999999999999998,,,,,"A Traditional, British style. Robust and full bodied.  Introduced as a member of the Winter Classics Mix Pack in 2004, Samuel AdamsÂ® Holiday Porter with its rich malt complexity has become a favorite among our winter seasonal brews. In total, five varieties of malted barley are used in the brewing process including a variety of German malt called CarafaÂ®. The CarafaÂ® gives our Holiday Porter its smooth, roasted malt character. Add generous portions of imported hops to the mix and one has a brew that is both robust and high in drinkability.",,
657,2013-07-09 00:09:56.205861+00:00,2013-07-09 00:09:56.220028+00:00,,Samuel Adams Cherry Wheat,158,11,,,,,,,"Ale brewed with Cherries, crisp and fruity with a hint of honey.  Samuel Adams Cherry WheatÂ® follows the centuries old American tradition of brewing beer with native ingredients, in this case Michigan cherries as well as a touch of honey. The sweet fruitiness of the cherries is balanced against the crisp, cereal note from the malted wheat and the subtle citrus flavor from the Noble hops. The end result is a sweet, refreshing beer that is light on the palate but long on complexity.",,
658,2013-07-09 00:09:56.248907+00:00,2013-07-09 00:09:56.275037+00:00,,Samuel Adams Cream Stout,158,43,,,,,,,"The Cappucino of beers. Roasty, smooth and sweet.
Samuel AdamsÂ® Cream Stout is a true cream stout, balancing body and sweetness with the natural spiciness of grain and hand selected English hops. Our Brewers use generous portions of roasted chocolate and caramel malts as well as unroasted barley to impart a fullness of body, a roasty malt character and rich, creamy head. Its dark mahogany color make it almost as easy on the eyes as it is on the palate.",,
659,2013-07-09 00:09:56.291936+00:00,2013-07-09 00:09:56.331679+00:00,,Samuel Adams Hefeweizen,158,51,,,,,,,"Unfiltered wheat ale, fruity, bright, with a crisp flavor of wheat.  Samuel AdamsÂ® Hefeweizen beer is a traditional spin on a classic American craft brewing style. The brewers of Samuel AdamsÂ® used both malted and unmalted wheat, and two row Pale barley for a clean malty, cereal note. This bright, fruity wheat ale is unfiltered, retaining a natural haze from malt proteins, crisp, bright flavors of wheat, and fresh, fruity ester complexity from our proprietary ale yeast. Accentuated with Noble Spalt-Spalter hops, Samuel AdamsÂ® Hefeweizen has an elegant and pleasant bitterness, finishing smooth and clean.",,
660,2013-07-09 00:09:56.365651+00:00,2013-07-09 00:09:56.379150+00:00,,Samuel Adams Brown Ale,158,39,,5.3499999999999996,,,,,"rk in color yet medium bodied. Rich and smooth.
Samuel AdamsÂ® Brown Ale is a study in flavor, body, and style. Supported by an interesting blend of malts, it shines with a deep mahogany luster. The roasted malt blend is complex and deep as well, with notes of biscuit, nut and caramel. The hops are imported from Europe; Noble Spalt from Germany and citrusy Goldings, a traditional British ale hop selected from a single farm in East Kent. With moderate hop bitterness, a deep malt body, and a fruity ale fermentation character, Samuel AdamsÂ® Brown Ale satisfies the soul and doesn",,
661,2013-07-09 00:09:56.398624+00:00,2013-07-09 00:09:56.412455+00:00,,Samuel Adams Honey Porter,158,26,,,,,,,"A dark, full flavored English porter with Scottish heather honey.  Samuel AdamsÂ® Honey Porter is a full-flavored, full-bodied English porter with a substantial roasted malt character, offering a smooth, rounded finish. This beer is brewed with traditional English Ale hops and is dry-hopped with East Kent Goldings, known for their spicy aroma and distinctive, earthy flavor. We brew Honey Porter with Scottish heather honey which balances the spiciness of the hops.

This brew is the perfect complement to glazed ham, spicy chili, and roasted vegetables like beets and carrots, which bring out the herbal notes found in the hops and the sweetness of the honey. Samuel AdamsÂ® Honey Porter also pairs well with rich desserts such as baklava and molasses cookies.",,
662,2013-07-09 00:09:56.426015+00:00,2013-07-09 00:09:56.458370+00:00,,Samuel Adams Irish Red,158,23,,,,,,,"Malty and slightly sweet, balanced by earthy notes from the hops.  The gentle rain and fertile soil of Ireland helped inspire this style of ale, known for being remarkably balanced. Pale and Caramel malts give the beer its rich, deep red color and distinctive caramel flavor. The sweetness of the malt is pleasantly balanced by a pronounced hop bitterness and an earthy note from the East Kent Goldings hops. Samuel AdamsÂ® Irish Red finishes smooth and leaves you wanting to take another sip.",,
663,2013-07-09 00:09:56.477166+00:00,2013-07-09 00:09:56.498346+00:00,,Samuel Adams Hallertau Imperial Pilsner,158,1,,8.8000000000000007,,,,,"An amazing treat for hops lovers.

Samuel Adams Hallertau Imperial Pilsner is a celebration of the extraordinary Hallertau Mittelfrueh hop variety. This rare Noble Bavarian hop, considered to be one of the best in the world, is prized for its quality and aromatic characteristics.

The beer, which is a deep golden color with a rich, creamy head, gives off an intense and complex Noble hop aroma unlike any other brew. With the first sip, beer enthusiasts will experience an explosion of hop flavor. The intensity of deep citrus, spicy Noble hop flavor is balanced with the slight sweetness from the malt. Due to the quality of the hops, this beer remains balanced and smoothly drinkable from beginning to end. The lingering \hop signature\"" is an amazing treat for hops lovers.""",,
664,2013-07-09 00:09:56.559375+00:00,2013-07-09 00:09:56.579201+00:00,,Samuel Adams Blackberry Witbier,158,68,,5.5,,,,,"We brewed this traditional witbier with orange peel and coriander, and then added a hint of blackberry. The flavor is very complex with malt and cereal notes, intense spice and citrus flavors and a smooth, sweet/tart finish. It will be available in January in its own 6-pack and in the Samuel AdamsÃ‚Â® Brewmaster's Collection Variety 6 & 12-packs.",,
